Host Since;Host Response Rate;Is Superhost;Latitude;Longitude;Is Exact Location;Accomodates;Bathrooms;Bedrooms;Beds;Guests Included;Min Nights;Reviews;Overall Rating;Accuracy Rating;Cleanliness Rating;Checkin Rating;Communication Rating;Location Rating;Value Rating;Instant Bookable;Price;Host Response Time_a few days or more;Host Response Time_unknown;Host Response Time_within a day;Host Response Time_within a few hours;Host Response Time_within an hour;Property Type_Apartment;Property Type_Bed and breakfast;Property Type_Boat;Property Type_Boutique hotel;Property Type_Bungalow;Property Type_Condominium;Property Type_Guest suite;Property Type_Guesthouse;Property Type_Hostel;Property Type_Hotel;Property Type_House;Property Type_Loft;Property Type_Other;Property Type_Serviced apartment;Property Type_Townhouse;Room Type_Entire home/apt;Room Type_Private room;Room Type_Shared room;Neighborhood Group_Charlottenburg-Wilm.;Neighborhood Group_Friedrichshain-Kreuzberg;Neighborhood Group_Lichtenberg;Neighborhood Group_Marzahn - Hellersdorf;Neighborhood Group_Mitte;Neighborhood Group_Neuk̦lln;Neighborhood Group_Pankow;Neighborhood Group_Reinickendorf;Neighborhood Group_Spandau;Neighborhood Group_Steglitz - Zehlendorf;Neighborhood Group_Tempelhof - Sch̦neberg;Neighborhood Group_Treptow - K̦penick;Boy or Girl?_Boy;Boy or Girl?_Girl;Distance from barycenter
2457;;0.0;52.54106;13.42199;0.0;2.0;1.0;1.0;1.0;2.0;7.0;1;80.0;8.0;6.0;6.0;8.0;8.0;6.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.03439902060057854
2520;;0.0;52.50853000000001;13.3197;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;20.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.08773370634127849
2427;100.0;0.0;52.472;13.45006;0.0;2.0;1.0;1.0;1.0;1.0;3.0;25;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;36.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.05704503701771649
1285;50.0;0.0;52.5272;13.41081;0.0;2.0;1.0;1.0;1.0;1.0;3.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.01763080346957464
2465;;0.0;52.518130000000006;13.45704;0.0;1.0;1.0;1.0;1.0;1.0;2.0;1;80.0;10.0;8.0;8.0;8.0;8.0;8.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.0502952760636538
1774;33.0;0.0;52.46546999999999;13.37909;0.0;2.0;1.0;2.0;2.0;1.0;1.0;11;86.0;8.0;8.0;9.0;9.0;7.0;8.0;0.0;40.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.052693180808556575
2412;;0.0;52.54953;13.41603;0.0;3.0;1.0;1.0;1.0;1.0;21.0;6;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;59.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.04055623814571573
1390;100.0;1.0;52.54551;13.41729;1.0;2.0;1.0;1.0;2.0;2.0;3.0;1;80.0;6.0;8.0;10.0;10.0;6.0;8.0;1.0;34.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.03695404318671154
872;;1.0;52.553740000000005;13.37329;1.0;2.0;1.0;1.0;1.0;1.0;2.0;13;100.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.055562782397271325
1744;;0.0;52.55143;13.379229999999998;0.0;2.0;1.0;1.0;1.0;1.0;2.0;3;95.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;27.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.05019750894843866
2050;;0.0;52.47888000000001;13.44909;0.0;2.0;1.0;1.0;1.0;1.0;2.0;2;;;;;;;;0.0;50.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.051944443159474635
1256;95.0;0.0;52.53166999999999;13.43206;0.0;2.0;1.0;1.0;2.0;1.0;7.0;29;91.0;10.0;10.0;10.0;10.0;9.0;9.0;0.0;45.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.032878834886933696
1285;100.0;0.0;52.5525;13.41071;0.0;2.0;1.0;0.0;1.0;1.0;4.0;6;100.0;9.0;9.0;10.0;9.0;10.0;9.0;0.0;60.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.042729034080754055
2435;;0.0;52.51304;13.42969;0.0;3.0;1.0;1.0;2.0;2.0;2.0;0;;;;;;;;0.0;49.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.022487596839287798
1152;;0.0;52.50063000000001;13.31079;0.0;2.0;1.0;1.0;1.0;1.0;4.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;42.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.09707643261354448
278;100.0;0.0;52.460890000000006;13.52512;0.0;5.0;1.0;1.0;5.0;1.0;1.0;32;94.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;89.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.12749241369261138
1979;83.0;0.0;52.4809;13.44362;0.0;2.0;1.0;1.0;1.0;1.0;3.0;6;95.0;10.0;9.0;10.0;9.0;10.0;9.0;0.0;60.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.046379726064999016
677;;0.0;52.63097;13.2549;0.0;1.0;1.5;1.0;1.0;1.0;4.0;1;20.0;2.0;8.0;10.0;10.0;4.0;6.0;0.0;14.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0.19473523310224117
2076;100.0;1.0;52.51000000000001;13.39533;1.0;4.0;1.0;1.0;1.0;2.0;4.0;33;93.0;10.0;9.0;10.0;10.0;10.0;9.0;1.0;169.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.012093480612289067
1967;;0.0;52.491240000000005;13.3315;0.0;2.0;1.0;0.0;2.0;1.0;5.0;0;;;;;;;;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.07818193075308556
1651;100.0;0.0;52.48989;13.39244;0.0;3.0;1.0;0.0;2.0;1.0;4.0;0;;;;;;;;0.0;79.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.024995897731422145
1562;50.0;0.0;52.53777;13.43251;0.0;3.0;1.0;1.0;2.0;2.0;1.0;1;80.0;10.0;8.0;8.0;8.0;8.0;10.0;0.0;79.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.03749969439944036
1402;;0.0;52.47957;13.42808;0.0;2.0;1.0;1.0;1.0;1.0;1.0;3;90.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;28.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.03669430128729364
697;100.0;0.0;52.49025;13.39696;0.0;2.0;1.0;1.0;1.0;1.0;3.0;0;;;;;;;;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.022259889998251497
2568;;0.0;52.48765;13.342770000000002;0.0;1.0;1.0;1.0;1.0;1.0;8.0;0;;;;;;;;0.0;17.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.0683737613049381
1951;;0.0;52.50979000000001;13.455220000000002;0.0;2.0;1.0;2.0;1.0;1.0;14.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.04779707417063887
985;50.0;0.0;52.519830000000006;13.51813;0.0;1.0;1.0;1.0;1.0;1.0;3.0;1;;;;;;;;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.11115161922678905
1795;100.0;0.0;52.53667;13.39396;0.0;2.0;1.0;1.0;2.0;1.0;3.0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;59.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.02996691791017057
2873;100.0;1.0;52.61155;13.295929999999998;1.0;4.0;1.0;2.0;4.0;1.0;3.0;26;99.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;55.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0.15087714950725262
440;100.0;0.0;52.49191;13.42671;0.0;2.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;0.0;55.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.026373083833026435
1709;;0.0;52.51096999999999;13.45597;0.0;2.0;1.0;1.0;3.0;1.0;1.0;0;;;;;;;;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.0485587967620746
2737;80.0;0.0;52.58951999999999;13.37971;0.0;4.0;1.0;1.0;4.0;1.0;60.0;79;90.0;9.0;9.0;9.0;10.0;9.0;9.0;0.0;40.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0.08430743103199147
1273;;0.0;52.480340000000005;13.43677;0.0;2.0;1.0;1.0;1.0;1.0;2.0;6;97.0;10.0;9.0;10.0;9.0;10.0;10.0;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.04165206022010416
528;100.0;1.0;52.52705;13.46938;1.0;6.0;1.5;2.0;4.0;2.0;5.0;15;99.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;168.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.06428739838634973
1390;;0.0;52.51484;13.44684;0.0;2.0;1.0;1.0;1.0;2.0;3.0;9;97.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;59.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.039725605337611374
1283;;0.0;52.49103000000001;13.37291;0.0;6.0;1.0;3.0;5.0;4.0;5.0;6;100.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;89.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.039333648896208676
847;100.0;0.0;52.51233000000001;13.49746;0.0;2.0;1.0;1.0;1.0;1.0;2.0;8;100.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;37.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0.0900698040259866
1518;;0.0;52.49288000000001;13.42692;0.0;2.0;1.0;1.0;1.0;1.0;90.0;0;;;;;;;;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.02587912611180081
1866;;0.0;52.45168;13.32208;0.0;1.0;1.0;1.0;1.0;1.0;2.0;17;95.0;10.0;9.0;10.0;10.0;9.0;10.0;0.0;42.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0.1033088676437481
1060;;0.0;52.53542;13.43367;0.0;4.0;1.0;1.0;2.0;2.0;5.0;5;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;78.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.036610060524088626
504;100.0;0.0;52.53724;13.424870000000002;0.0;4.0;1.0;1.0;3.0;1.0;2.0;12;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;95.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.03243461376575553
856;;0.0;52.49045;13.40319;0.0;8.0;2.0;2.0;4.0;2.0;10.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;85.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.019902939654730303
1501;;0.0;52.49335;13.34909;0.0;4.0;1.5;3.0;3.0;2.0;7.0;0;;;;;;;;0.0;59.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.06063469900968067
2155;20.0;0.0;52.53239;13.3809;0.0;1.0;1.0;1.0;1.0;1.0;5.0;15;97.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;67.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.034776156032633725
2367;100.0;1.0;52.51231;13.3395;1.0;2.0;1.0;1.0;2.0;1.0;2.0;50;98.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;37.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.06796587434623144
2493;;0.0;52.53827;13.40736;0.0;2.0;1.0;1.0;1.0;1.0;3.0;2;67.0;10.0;6.0;10.0;10.0;10.0;8.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.028372491256513567
1132;;0.0;52.53968;13.4022;0.0;1.0;1.0;1.0;1.0;1.0;3.0;4;90.0;10.0;8.0;10.0;9.0;9.0;9.0;0.0;12.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.03023694481702829
2394;100.0;1.0;52.46634;13.40915;1.0;2.0;1.5;1.0;2.0;1.0;3.0;219;97.0;10.0;9.0;10.0;10.0;10.0;10.0;1.0;18.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.04359180011502127
1475;;0.0;52.51872;13.40024;0.0;7.0;1.0;2.0;4.0;4.0;4.0;8;91.0;9.0;9.0;9.0;10.0;10.0;9.0;0.0;139.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.01137678683414237
1756;50.0;0.0;52.47758000000001;13.447170000000002;0.0;2.0;1.0;1.0;2.0;1.0;5.0;5;95.0;10.0;8.0;10.0;10.0;9.0;9.0;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.051227396772493446
410;100.0;1.0;52.48945;13.43317;1.0;2.0;1.0;1.0;1.0;2.0;1.0;29;99.0;10.0;9.0;10.0;10.0;10.0;10.0;1.0;50.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.03287870241710066
2291;100.0;1.0;52.50265;13.43307;1.0;2.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;1.0;55.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.026651333960908703
2377;100.0;1.0;52.54693000000001;13.43186;1.0;4.0;1.5;3.0;2.0;4.0;3.0;15;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;90.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.04436851245581924
801;;0.0;52.4837;13.43641;0.0;1.0;1.0;1.0;1.0;1.0;1.0;44;97.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;17.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.03907117332331412
20;67.0;0.0;52.5277;13.51008;0.0;2.0;1.0;1.0;1.0;1.0;2.0;10;100.0;10.0;9.0;10.0;10.0;9.0;10.0;0.0;60.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0.10418913677329492
1884;;0.0;52.511390000000006;13.43667;0.0;4.0;1.0;2.0;2.0;1.0;2.0;61;82.0;9.0;9.0;10.0;9.0;9.0;9.0;0.0;155.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.029285006179954907
1851;;0.0;52.552;13.37456;0.0;3.0;1.0;2.0;3.0;1.0;1.0;0;;;;;;;;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.05340967817548253
1149;;0.0;52.51805;13.31413;0.0;3.0;1.0;1.0;1.0;2.0;1.0;94;94.0;10.0;10.0;9.0;9.0;9.0;10.0;0.0;30.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.09364856950636584
560;67.0;0.0;52.49195999999999;13.423229999999998;0.0;2.0;1.0;1.0;1.0;1.0;1.0;6;93.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;49.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.023908502658619695
1351;;0.0;52.43973;13.548;0.0;2.0;1.0;1.0;1.0;1.0;3.0;1;100.0;10.0;10.0;10.0;10.0;6.0;10.0;0.0;27.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0.15711578169528492
2484;100.0;0.0;52.46625;13.42529;0.0;5.0;1.0;2.0;3.0;2.0;6.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;118.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.047162900119319166
843;;0.0;52.51933;13.45762;0.0;1.0;1.0;0.0;1.0;1.0;3.0;0;;;;;;;;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.05107548013302419
1663;83.0;0.0;52.46661999999999;13.48944;0.0;2.0;1.0;1.0;1.0;1.0;3.0;2;80.0;8.0;8.0;10.0;8.0;6.0;8.0;0.0;30.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.09273472608829399
895;;0.0;52.484840000000005;13.43151;0.0;2.0;1.0;1.0;2.0;1.0;1.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.03475720881758679
1702;;0.0;52.47512;13.424729999999998;0.0;2.0;1.0;2.0;2.0;2.0;21.0;6;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;55.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.03884598579536454
1216;;0.0;52.53529;13.437120000000002;0.0;2.0;1.0;1.0;1.0;1.0;5.0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.03907280484537685
1995;;0.0;52.47097;13.44756;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.05591360652955519
1397;100.0;1.0;52.52598000000001;13.45755;1.0;2.0;1.0;1.0;1.0;1.0;2.0;19;100.0;10.0;10.0;10.0;10.0;10.0;9.0;1.0;76.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.052643667230235267
885;;0.0;52.4859;13.432429999999998;0.0;1.0;1.0;1.0;1.0;1.0;4.0;0;;;;;;;;0.0;15.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.03465878664151821
195;100.0;0.0;52.51578000000001;13.46485;0.0;2.0;1.0;1.0;2.0;1.0;1.0;5;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;45.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.05772744427164231
2594;100.0;1.0;52.53396;13.35528;1.0;3.0;1.0;1.0;3.0;2.0;1.0;102;97.0;10.0;9.0;10.0;10.0;10.0;10.0;1.0;85.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.0574273232348701
2525;60.0;0.0;52.51845;13.32629;0.0;3.0;1.0;1.0;1.0;1.0;5.0;21;99.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;70.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.08158256680846149
2252;50.0;0.0;52.47728000000001;13.43427;0.0;2.0;1.0;1.0;1.0;1.0;1.0;30;95.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;27.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.0422452995878233
1395;;1.0;52.47836;13.42366;1.0;1.0;1.0;1.0;1.0;1.0;3.0;0;;;;;;;;1.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.03547192583150646
2581;;0.0;52.55587;13.42116;0.0;3.0;2.0;2.0;2.0;1.0;2.0;5;95.0;10.0;9.0;9.0;10.0;10.0;10.0;0.0;124.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.047980906538944476
1891;100.0;0.0;52.46776;13.389879999999998;0.0;4.0;1.0;1.0;3.0;1.0;7.0;13;88.0;9.0;9.0;9.0;9.0;8.0;9.0;0.0;30.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.045643554209217244
2408;;0.0;52.48141999999999;13.4288;0.0;2.0;1.0;1.0;2.0;1.0;3.0;9;98.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.035608238062314924
885;100.0;0.0;52.49876;13.47036;0.0;3.0;1.0;1.0;2.0;2.0;1.0;4;100.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.06391483182670148
1044;;0.0;52.4985;13.44328;0.0;4.0;1.0;2.0;2.0;1.0;2.0;0;;;;;;;;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.03762480416249446
1424;100.0;0.0;52.51928;13.463029999999998;0.0;1.0;1.0;1.0;1.0;1.0;1.0;28;84.0;9.0;9.0;8.0;10.0;10.0;9.0;0.0;32.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.05639293449794091
